LABEL;METRIC;STATISTIC;VALUE
Amygdala;ACURCY;MEAN;0.9993127145389623
Amygdala;ACURCY;STD;5.091070473002098e-05
Amygdala;DICE;MEAN;0.4664846799445416
Amygdala;DICE;STD;0.03279112872298665
Amygdala;HDRFDST;MEAN;17.42183506360538
Amygdala;HDRFDST;STD;2.1862440432234718
GreyMatter;ACURCY;MEAN;0.920721142546375
GreyMatter;ACURCY;STD;0.0013066798322316439
GreyMatter;DICE;MEAN;0.4815875550419867
GreyMatter;DICE;STD;0.013226493002054822
GreyMatter;HDRFDST;MEAN;3.308421321239026
GreyMatter;HDRFDST;STD;0.23312734968471047
Hippocampus;ACURCY;MEAN;0.9975589055304095
Hippocampus;ACURCY;STD;5.541918588699615e-05
Hippocampus;DICE;MEAN;0.4383261833843535
Hippocampus;DICE;STD;0.02017914146576367
Hippocampus;HDRFDST;MEAN;10.777719221484757
Hippocampus;HDRFDST;STD;0.8606790242814059
Thalamus;ACURCY;MEAN;0.998016377321839
Thalamus;ACURCY;STD;9.341427819389716e-05
Thalamus;DICE;MEAN;0.6516138769673433
Thalamus;DICE;STD;0.02089629431792592
Thalamus;HDRFDST;MEAN;30.19201623805595
Thalamus;HDRFDST;STD;3.322973891105091
WhiteMatter;ACURCY;MEAN;0.9490526713288745
WhiteMatter;ACURCY;STD;0.001534503287574715
WhiteMatter;DICE;MEAN;0.49246998307126794
WhiteMatter;DICE;STD;0.028173183515010813
WhiteMatter;HDRFDST;MEAN;4.475830445185637
WhiteMatter;HDRFDST;STD;0.25873118472527473
